yearOfRegistration,Datasource,gender,ageBroad,majorityStatus,majorityStatusAtExploit,majorityEntry,citizenship,meansOfControlDebtBondage,meansOfControlTakesEarnings,meansOfControlRestrictsFinancialAccess,meansOfControlThreats,meansOfControlPsychologicalAbuse,meansOfControlPhysicalAbuse,meansOfControlSexualAbuse,meansOfControlFalsePromises,meansOfControlPsychoactiveSubstances,meansOfControlRestrictsMovement,meansOfControlRestrictsMedicalCare,meansOfControlExcessiveWorkingHours,meansOfControlUsesChildren,meansOfControlThreatOfLawEnforcement,meansOfControlWithholdsNecessities,meansOfControlWithholdsDocuments,meansOfControlOther,meansOfControlNotSpecified,meansOfControlConcatenated,isForcedLabour,isSexualExploit,isOtherExploit,isSexAndLabour,isForcedMarriage,isForcedMilitary,isOrganRemoval,isSlaveryAndPractices,typeOfExploitConcatenated,typeOfLabourAgriculture,typeOfLabourAquafarming,typeOfLabourBegging,typeOfLabourConstruction,typeOfLabourDomesticWork,typeOfLabourHospitality,typeOfLabourIllicitActivities,typeOfLabourManufacturing,typeOfLabourMiningOrDrilling,typeOfLabourPeddling,typeOfLabourTransportation,typeOfLabourOther,typeOfLabourNotSpecified,typeOfLabourConcatenated,typeOfSexProstitution,typeOfSexPornography,typeOfSexRemoteInteractiveServices,typeOfSexPrivateSexualServices,typeOfSexConcatenated,isAbduction,RecruiterRelationship,CountryOfExploitation,recruiterRelationIntimatePartner,recruiterRelationFriend,recruiterRelationFamily,recruiterRelationOther,recruiterRelationUnknown,record_id,Entity,Code,Year,"16.2.2 - Detected victims of human trafficking, by age and sex (number) - VC_HTF_DETV - under 18 years old - Female"
2008,Case Management,Female,27--29,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Psychological abuse;Restricts medical care;Restricts movement;Takes earnings;Threats;Withholds documents,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,390,Thailand,THA,2018,48
2008,Case Management,Female,27--29,Adult,Adult,Adult,UA,,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,Excessive working hours;False promises;Physical Abuse;Restricts medical care;Restricts movement;Takes earnings;Withholds documents,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,391,Thailand,THA,2019,135
2008,Case Management,Female,27--29,Adult,Adult,Adult,UA,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,Excessive working hours;False promises;Psychological abuse;Restricts medical care;Restricts movement;Takes earnings;Threats;Withholds documents,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,392,Thailand,THA,2020,13
2008,Case Management,Female,27--29,Adult,Adult,Adult,UA,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,0.0,Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts movement;Sexual abuse;Takes earnings;Threats;Withholds documents,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,393,Thailand,THA,2021,13
2008,Case Management,Female,27--29,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,0.0,Debt bondage;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Takes earnings;Threats;Withholds documents;Withholds necessities,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,394,Thailand,THA,2022,30
2008,Case Management,Female,27--29,Adult,Adult,Adult,UA,,,,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,0.0,Excessive working hours;False promises;Psychological abuse;Restricts movement;Threats,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,395,Togo,TGO,2007,144
2008,Case Management,Female,27--29,Adult,Adult,Adult,UA,0.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Takes earnings;Threats;Withholds documents;Withholds necessities,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,396,Togo,TGO,2008,213
2008,Case Management,Female,27--29,Adult,Adult,Adult,UA,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,0.0,Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts movement;Sexual abuse,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,397,Togo,TGO,2009,203
2008,Case Management,Female,27--29,Adult,Adult,Adult,UA,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,0.0,Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threats,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,398,Togo,TGO,2010,155
2008,Case Management,Female,27--29,Adult,Adult,Adult,UA,,,,,1.0,1.0,,1.0,,,,,,,,,,0.0,False promises;Physical Abuse;Psychological abuse;Threats,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,399,Togo,TGO,2011,90
2008,Case Management,Female,27--29,Adult,Adult,Adult,UA,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Takes earnings;Withholds documents,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,400,Togo,TGO,2019,11
2008,Case Management,Female,27--29,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,401,Togo,TGO,2020,13
2008,Case Management,Female,27--29,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,402,Togo,TGO,2021,21
2008,Case Management,Female,27--29,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threat of law enforcement;Threats;Withholds documents;Withholds necessities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,403,Trinidad and Tobago,TTO,2019,17
2008,Case Management,Female,27--29,Adult,Adult,Adult,UA,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,0.0,Debt bondage;False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts movement;Sexual abuse;Takes earnings;Withholds documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,404,Tunisia,TUN,2016,72
2008,Case Management,Female,27--29,Adult,Adult,Adult,UA,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,0.0,False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Threats;Withholds necessities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,405,Tunisia,TUN,2017,160
2008,Case Management,Female,27--29,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,1.0,,0.0,Debt bondage;Psychological abuse;Restricts movement;Takes earnings;Threats;Withholds documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,406,Tunisia,TUN,2018,95
2008,Case Management,Female,27--29,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threat of law enforcement;Threats;Withholds documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,407,Tunisia,TUN,2019,151
2008,Case Management,Female,27--29,Adult,Adult,Adult,UA,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threat of law enforcement;Withholds documents;Withholds necessities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,408,Tunisia,TUN,2020,44
2008,Case Management,Female,30--38,Adult,,,MD,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MD,0.0,0.0,0.0,0.0,1.0,409,Tunisia,TUN,2022,174
2008,Case Management,Female,30--38,Adult,Adult,Adult,UA,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,0.0,Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts movement;Takes earnings;Threats,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,410,Turkey,TUR,2015,17
2008,Case Management,Female,30--38,Adult,Adult,Adult,UA,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,0.0,Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts movement;Takes earnings;Threats;Withholds documents,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,411,Turkey,TUR,2017,80
2008,Case Management,Female,30--38,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Takes earnings;Threat of law enforcement;Threats;Withholds necessities,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,412,Turkey,TUR,2019,8
2008,Case Management,Female,30--38,Adult,Adult,,UA,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,0.0,Debt bondage;False promises;Physical Abuse;Psychological abuse;Restricts movement;Sexual abuse;Takes earnings;Threat of law enforcement;Threats;Withholds documents,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,413,Turkey,TUR,2020,162
2008,Case Management,Female,30--38,Adult,Adult,Adult,UA,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts movement;Threats;Withholds documents,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,414,Turkey,TUR,2021,50
2008,Case Management,Female,30--38,Adult,Adult,Adult,UA,,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,0.0,Excessive working hours;False promises;Physical Abuse;Restricts movement;Takes earnings;Threats,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,415,Turkey,TUR,2022,25
2008,Case Management,Female,30--38,Adult,Adult,Adult,UA,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,0.0,False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Takes earnings;Threats,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,416,Uganda,UGA,2013,236
2008,Case Management,Female,30--38,Adult,Adult,Adult,UA,,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,0.0,Excessive working hours;False promises;Physical Abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threats,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,417,Uganda,UGA,2017,41
2008,Case Management,Female,30--38,Adult,Adult,Adult,UA,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Takes earnings;Threats;Withholds documents,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,418,Uganda,UGA,2018,49
2008,Case Management,Female,30--38,Adult,Adult,Adult,UA,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,1.0,,0.0,Excessive working hours;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Takes earnings;Threats;Withholds documents,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,419,Uganda,UGA,2020,35
2008,Case Management,Female,30--38,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Takes earnings;Threats;Withholds documents,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,420,Uganda,UGA,2021,85
2008,Case Management,Female,30--38,Adult,Adult,Adult,UA,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Restricts movement;Takes earnings;Threats;Withholds documents,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,421,Uganda,UGA,2022,227
2008,Case Management,Female,30--38,Adult,Adult,Adult,UA,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,,1.0,,0.0,Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts movement;Takes earnings;Threats;Withholds documents,1.0,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Agriculture,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,422,Ukraine,UKR,2015,5
2008,Case Management,Female,30--38,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,423,United Kingdom,GBR,2009,60
2008,Case Management,Female,30--38,Adult,Adult,Adult,UA,1.0,,,,,,,,,1.0,,,,,,,,0.0,Debt bondage;Restricts movement,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,424,United Kingdom,GBR,2010,18
2008,Case Management,Female,30--38,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,425,United Kingdom,GBR,2011,56
2008,Case Management,Female,30--38,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts movement;Sexual abuse;Takes earnings;Threat of law enforcement;Threats;Withholds documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,426,United Kingdom,GBR,2012,42
2008,Case Management,Female,30--38,Adult,Adult,Adult,UA,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threat of law enforcement;Threats;Withholds documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,427,United Kingdom,GBR,2013,44
2008,Case Management,Female,30--38,Adult,Adult,Adult,UA,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,0.0,False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threat of law enforcement;Threats;Withholds documents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,428,United Kingdom,GBR,2014,52
2008,Case Management,Female,39--47,Adult,,,MD,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MD,0.0,0.0,0.0,0.0,1.0,429,United Kingdom,GBR,2015,41
2008,Case Management,Female,39--47,Adult,,,UA,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UA,0.0,0.0,0.0,0.0,1.0,430,United Kingdom,GBR,2016,39
2008,Case Management,Female,9--17,Minor,,,MD,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,MD,0.0,0.0,0.0,0.0,1.0,431,United Kingdom,GBR,2017,1304
2008,Case Management,Female,9--17,Minor,,,MD,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MD,0.0,0.0,0.0,0.0,1.0,432,United Kingdom,GBR,2018,2248
2008,Case Management,Female,9--17,Minor,,,SL,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,SL,0.0,0.0,0.0,0.0,1.0,433,United Kingdom,GBR,2019,3470
2008,Case Management,Male,0--8,Minor,,,MD,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MD,0.0,0.0,0.0,0.0,1.0,434,United Kingdom,GBR,2020,3843
2008,Case Management,Male,30--38,Adult,Adult,Adult,KG,0.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threat of law enforcement;Threats;Withholds documents;Withholds necessities,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Construction,0.0,,,,,0.0,,KZ,0.0,0.0,0.0,0.0,1.0,435,United Kingdom,GBR,2021,4314
2008,Case Management,Male,30--38,Adult,Adult,Adult,KG,0.0,1.0,,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threat of law enforcement;Threats;Withholds documents;Withholds necessities,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Construction,0.0,,,,,0.0,,KZ,0.0,0.0,0.0,0.0,1.0,436,United States,USA,2010,38
2008,Case Management,Male,30--38,Adult,Adult,Adult,KG,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,0.0,Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Threats;Withholds documents;Withholds necessities,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Construction,0.0,,,,,0.0,,KZ,0.0,0.0,0.0,0.0,1.0,437,United States,USA,2011,41
2008,Case Management,Male,30--38,Adult,Adult,Adult,KG,,1.0,,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threat of law enforcement;Threats;Withholds documents;Withholds necessities,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Construction,0.0,,,,,0.0,,KZ,0.0,0.0,0.0,0.0,1.0,438,United States,USA,2012,63
2008,Case Management,Male,30--38,Adult,Adult,Adult,KG,1.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,0.0,Debt bondage;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Threat of law enforcement;Threats;Withholds documents;Withholds necessities,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Construction,0.0,,,,,0.0,,KZ,0.0,0.0,0.0,0.0,1.0,439,United States,USA,2013,43
2008,Case Management,Male,30--38,Adult,Adult,Adult,KG,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,0.0,Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Threat of law enforcement;Threats;Withholds necessities,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Construction,0.0,,,,,0.0,,KZ,0.0,0.0,0.0,0.0,1.0,440,United States,USA,2014,55
2008,Case Management,Male,30--38,Adult,Adult,Adult,KG,1.0,1.0,,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threat of law enforcement;Threats;Withholds documents;Withholds necessities,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Construction,0.0,,,,,0.0,,KZ,0.0,0.0,0.0,0.0,1.0,441,United States,USA,2015,65
2008,Case Management,Male,30--38,Adult,Adult,Adult,KG,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,Excessive working hours;False promises;Physical Abuse;Psychological abuse;Restricts medical care;Restricts movement;Threat of law enforcement;Threats;Withholds documents;Withholds necessities,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Construction,0.0,,,,,0.0,,KZ,0.0,0.0,0.0,0.0,1.0,442,United States,USA,2016,83
2008,Case Management,Male,30--38,Adult,Adult,Adult,KG,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,0.0,,0.0,Debt bondage;Excessive working hours;False promises;Physical Abuse;Psychoactive substances;Psychological abuse;Restricts medical care;Restricts movement;Sexual abuse;Takes earnings;Threat of law enforcement;Threats;Withholds documents;Withholds necessities,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Forced labour,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Construction,0.0,,,,,0.0,,KZ,0.0,0.0,0.0,0.0,1.0,443,United States,USA,2017,146
2008,Case Management,Male,30--38,Adult,Adult,Adult,UA,,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,,1.0,,0.0,Excessive working hours;Physical Abuse;Psychological abuse;Restricts movement;Takes earnings;Threats;Withholds documents,1.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Construction,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,444,United States,USA,2018,192
2008,Case Management,Male,30--38,Adult,Adult,Adult,UA,,,,,1.0,,,1.0,,,1.0,,,,,1.0,,0.0,False promises;Psychological abuse;Restricts medical care;Withholds documents,1.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Construction,0.0,,,,,0.0,,UA,0.0,0.0,0.0,0.0,1.0,445,United States,USA,2019,188
